wallet,tx_count,small_transfer_count,avg_gas_used,avg_tx_value,wallet_age_days,contract_interaction_count,is_sybil
0x000000000000000000000000000000000000180e,4076,1411,37435.30903640968,0.08484445047544714,2969,1454,1
0x000000000000000000000000000000000000180f,666,105,43184.43743115105,0.01382135777511852,3449,351,0
0x0000000000000000000000000000000000001810,3767,474,24620.060182553112,0.01634704688178924,472,1674,0
0x0000000000000000000000000000000000001811,4351,69,38547.042052857345,0.020216707041853143,3103,4084,0
0x0000000000000000000000000000000000001812,2451,850,54011.33436280923,0.026158644629403583,1853,1479,1
0x0000000000000000000000000000000000001813,8,3,53399.36959819269,0.006101346937821929,1731,5,1
0x0000000000000000000000000000000000001814,3913,2742,46611.02735865121,0.02983725934482522,2047,943,0
0x0000000000000000000000000000000000001815,197,29,38706.94439194935,0.04880503350848385,3234,19,0
0x0000000000000000000000000000000000001816,1923,1064,20194.28032439593,0.018971059473829512,2536,513,0
0x0000000000000000000000000000000000001817,41,5,29450.14353063128,0.010131424639340733,2762,8,0
0x0000000000000000000000000000000000001818,128,18,17179.082532201937,0.0038446452224117724,786,1,0
0x0000000000000000000000000000000000001819,894,758,32748.67759478881,0.00580397124394898,1621,87,1
0x000000000000000000000000000000000000181a,1788,636,13118.50219776561,0.048000139874246124,206,1075,0
0x000000000000000000000000000000000000181b,653,318,37662.518638286754,0.0007005699339048091,1091,566,1
0x000000000000000000000000000000000000181c,632,577,24433.868456253756,0.014541760427201535,3176,439,0
0x000000000000000000000000000000000000181d,243,88,42132.39252920308,0.01779542329884755,306,37,0
0x000000000000000000000000000000000000181e,1454,996,36608.53364069113,0.06014656612777996,358,1437,0
0x000000000000000000000000000000000000181f,1949,475,23861.557678907477,0.0019983488634441556,1767,1813,0
0x0000000000000000000000000000000000001820,538,414,29544.125763118172,0.0031546104868697823,3060,96,0
0x0000000000000000000000000000000000001821,4587,1319,47811.25165710766,0.018515322514723386,2524,2746,0
0x0000000000000000000000000000000000001822,585,426,49858.515464579934,0.010877775889140866,1861,355,1
0x0000000000000000000000000000000000001823,3119,2503,33991.83660270313,0.023092361272943403,404,1338,0
0x0000000000000000000000000000000000001824,3079,2609,46868.73418972168,0.020617697303315786,2841,2822,1
0x0000000000000000000000000000000000001825,1288,799,47970.167048338735,0.013649172683665986,2473,905,0
0x0000000000000000000000000000000000001826,492,276,27495.465176924467,0.011988633095460008,349,224,0
0x0000000000000000000000000000000000001827,1313,1304,30121.814160524475,0.007681545108403574,833,778,1
0x0000000000000000000000000000000000001828,4705,2012,41883.46084795632,0.010450774115267727,1363,3634,0
0x0000000000000000000000000000000000001829,3515,309,35248.808769932395,0.008872848383012681,2933,904,0
0x000000000000000000000000000000000000182a,1615,822,50668.65587641589,0.008256843534796984,547,29,0
0x000000000000000000000000000000000000182b,2158,1144,38571.17027212028,0.029824550673538442,1083,1394,0
0x000000000000000000000000000000000000182c,2422,599,32585.668009653207,0.044094882283179954,2613,606,1
0x000000000000000000000000000000000000182d,2659,2323,26605.821647256133,0.038673673833277834,3196,1734,0
0x000000000000000000000000000000000000182e,4763,781,39629.52597451801,0.04103061292832135,2372,4151,1
0x000000000000000000000000000000000000182f,4116,3541,40229.22615731558,0.0029345668542296657,950,4096,1
0x0000000000000000000000000000000000001830,1253,724,47410.47761177874,0.0199491309371957,731,307,0
0x0000000000000000000000000000000000001831,1518,1334,40183.558566255655,0.008816223532656094,3376,620,1
0x0000000000000000000000000000000000001832,4576,1779,37912.13243262062,0.008233410912176496,1877,2237,0
0x0000000000000000000000000000000000001833,3486,3255,28657.472968439404,0.0692744159459898,1479,2100,0
0x0000000000000000000000000000000000001834,3670,2609,39879.9176336316,0.019645386974831817,1961,12,0
0x0000000000000000000000000000000000001835,4527,3984,42898.53204876838,0.00905057268229001,1377,132,1
0x0000000000000000000000000000000000001836,1855,896,51127.38803057232,0.02074052638582709,1113,640,0
0x0000000000000000000000000000000000001837,4909,4676,22727.405090610922,0.00516509421718951,2551,4506,0
0x0000000000000000000000000000000000001838,3268,2591,41901.36244902059,0.00861799091428576,1362,2716,1
0x0000000000000000000000000000000000001839,782,736,67064.69573488757,0.027382204134086874,272,629,0
0x000000000000000000000000000000000000183a,2703,459,44460.38615976683,0.004826250149641822,320,1981,0
0x000000000000000000000000000000000000183b,4755,4649,51347.85945201141,0.054408484133114186,2943,512,1
0x000000000000000000000000000000000000183c,255,208,35944.53438113318,0.06383153874548517,1777,207,1
0x000000000000000000000000000000000000183d,237,38,33253.849240005766,0.011550057034038093,2234,41,0
0x000000000000000000000000000000000000183e,139,74,29038.40095329,0.014646068295077024,2644,69,0
0x000000000000000000000000000000000000183f,1700,88,40460.93142264759,0.002853542853463522,663,1341,1
0x0000000000000000000000000000000000001840,2317,1128,37678.72630811251,0.0383438855168216,3118,2052,0
0x0000000000000000000000000000000000001841,4715,1185,27172.23641887508,0.016153811584292514,2757,3509,0
0x0000000000000000000000000000000000001842,4478,3426,61319.83649500617,0.03903848431234439,3291,2678,1
0x0000000000000000000000000000000000001843,430,68,60292.973556024226,0.030692996483650346,282,50,0
0x0000000000000000000000000000000000001844,3213,1534,40366.25032151391,0.00509049364398026,965,2342,0
0x0000000000000000000000000000000000001845,883,471,50029.10134717589,0.046626321665024326,2122,798,0
0x0000000000000000000000000000000000001846,678,206,15457.422638805718,0.02971303043442351,2476,223,0
0x0000000000000000000000000000000000001847,1313,1308,43600.5534926139,0.03720562163226992,229,503,0
0x0000000000000000000000000000000000001848,2885,978,43998.73587529259,0.006957685324595151,309,1261,0
0x0000000000000000000000000000000000001849,4400,2796,47218.569916101726,0.018461292684427554,519,3701,0
0x000000000000000000000000000000000000184a,4411,1507,29753.643116363404,0.005278419234501713,476,4374,0
0x000000000000000000000000000000000000184b,2714,605,41923.11698126714,0.013777067884025255,2106,1033,0
0x000000000000000000000000000000000000184c,4197,469,48163.78767359686,0.030809668632629364,148,1883,1
0x000000000000000000000000000000000000184d,2005,787,36845.414026875886,0.029543857427687194,2797,313,0
0x000000000000000000000000000000000000184e,4039,1368,38224.914745108086,0.005334132088003481,2343,4018,1
0x000000000000000000000000000000000000184f,1824,1729,26977.3376203101,0.0013661320159079416,1073,278,1
0x0000000000000000000000000000000000001850,2792,2085,30348.232126867464,0.010619575583554959,1878,2666,1
0x0000000000000000000000000000000000001851,4141,2677,17541.90181888901,0.005632348372409264,1601,3048,1
0x0000000000000000000000000000000000001852,4263,268,46560.74965485495,0.01053187185733627,1634,2311,0
0x0000000000000000000000000000000000001853,4957,733,42731.45561070065,0.0015029402648214579,1505,2502,0
0x0000000000000000000000000000000000001854,2422,373,39908.13277915282,0.02106443935130672,323,2196,0
0x0000000000000000000000000000000000001855,3269,167,38039.061890914076,0.026272631641247136,1890,2473,0
0x0000000000000000000000000000000000001856,2573,1654,36954.43827129835,0.07577856968942596,362,2252,0
0x0000000000000000000000000000000000001857,3261,1122,38097.28187631189,0.03770462190689779,1464,953,0
0x0000000000000000000000000000000000001858,1218,554,45230.5598610199,0.013015597783882787,1893,679,0
0x0000000000000000000000000000000000001859,1759,78,35410.827722058115,0.0162485630809259,275,782,0
0x000000000000000000000000000000000000185a,4418,4236,39866.96006190379,0.052556722106888054,2207,1423,0
0x000000000000000000000000000000000000185b,4306,360,40773.63013673622,0.020651727966586732,562,2011,1
0x000000000000000000000000000000000000185c,2784,2683,55445.428681059886,0.07098609311916997,664,2601,0
0x000000000000000000000000000000000000185d,737,388,35656.00389072963,0.002846092998969445,2088,684,0
0x000000000000000000000000000000000000185e,3066,1923,40562.437456228174,0.005749731624697731,3439,1179,0
0x000000000000000000000000000000000000185f,1921,1284,52840.53399047437,0.015856291362772498,2158,696,0
0x0000000000000000000000000000000000001860,3499,3413,42894.13885235053,0.0004397478281766524,1839,899,1
0x0000000000000000000000000000000000001861,4973,2629,33821.64583055967,0.0014764153124456674,1778,4432,0
0x0000000000000000000000000000000000001862,4877,4374,41983.165825478376,0.027106679487524345,2989,938,0
0x0000000000000000000000000000000000001863,4556,2164,23239.104726753147,0.027990484201454665,2313,2873,0
0x0000000000000000000000000000000000001864,1204,908,41048.52690441106,0.01874146685194575,1708,274,1
0x0000000000000000000000000000000000001865,2538,1665,44515.051087113934,0.02134689151024156,758,30,0
0x0000000000000000000000000000000000001866,244,139,30996.300969360575,0.00744629175396352,92,14,1
0x0000000000000000000000000000000000001867,2227,1546,41799.08526420143,0.0014675258751758631,756,737,0
0x0000000000000000000000000000000000001868,130,6,39724.19570406788,0.028003564041610307,3126,79,0
0x0000000000000000000000000000000000001869,2328,2128,60233.0291598359,0.016126401474884554,3191,859,0
0x000000000000000000000000000000000000186a,415,127,32832.72816120479,0.03590378097383376,2902,20,0
0x000000000000000000000000000000000000186b,399,359,36803.38560533313,0.00274061295965441,1562,279,1
0x000000000000000000000000000000000000186c,2953,343,36737.06775595209,0.011731227172268953,762,1836,0
0x000000000000000000000000000000000000186d,2149,1948,40238.65018224494,0.008645334822197714,3386,1092,1
0x000000000000000000000000000000000000186e,4234,1735,37297.34615658617,0.0016733849740081872,1535,1006,1
0x000000000000000000000000000000000000186f,2306,272,40683.204130081365,0.023105417952569693,3125,1606,1
0x0000000000000000000000000000000000001870,2852,1324,7931.083265244364,0.06237100404123706,800,1729,0
0x0000000000000000000000000000000000001871,2723,474,38179.22084152404,0.002362886895227273,3393,1840,1
0x0000000000000000000000000000000000001872,1962,424,38968.28280434462,0.02796382222757972,2257,565,0
0x0000000000000000000000000000000000001873,2947,523,39704.40321034736,0.027229830056487145,2498,410,0
0x0000000000000000000000000000000000001874,3992,1647,47634.23812984203,0.02748265616322416,301,2061,0
0x0000000000000000000000000000000000001875,4718,1687,29203.98681464084,0.0038013045302909437,1534,2166,0
0x0000000000000000000000000000000000001876,1434,48,38988.177026729994,0.0016856554480033307,2681,151,1
0x0000000000000000000000000000000000001877,2730,595,32896.210515149985,0.005159574863949762,3149,2636,0
0x0000000000000000000000000000000000001878,2824,1492,24645.80281091413,0.02662822330695124,3351,1075,0
0x0000000000000000000000000000000000001879,3214,1395,42197.78593720023,0.0355069601869573,2391,1688,1
0x000000000000000000000000000000000000187a,3593,2800,41386.503960485505,0.017025902992476086,1004,2180,0
0x000000000000000000000000000000000000187b,1671,133,40174.09238352604,0.012985040873966965,1105,493,0
0x000000000000000000000000000000000000187c,3895,2803,43652.69200059092,0.008928722194004849,3302,2212,1
0x000000000000000000000000000000000000187d,582,118,25492.553455314635,0.013528307303833722,2770,485,0
0x000000000000000000000000000000000000187e,2383,1585,36992.91622145999,0.001474845819570885,1985,1298,0
0x000000000000000000000000000000000000187f,1369,218,53558.284705866055,0.03031334547410987,2517,1050,0
0x0000000000000000000000000000000000001880,3736,1787,46962.47407961886,0.012106854196102992,2965,1623,0
0x0000000000000000000000000000000000001881,2455,682,29132.82355961408,0.11845032319670074,1324,918,0
0x0000000000000000000000000000000000001882,1604,947,59206.32942462997,0.06660429058159334,2484,1408,0
0x0000000000000000000000000000000000001883,17,16,40556.36252368607,0.05015051940200171,336,16,0
0x0000000000000000000000000000000000001884,3310,1013,32180.992212194673,0.024291022560572664,782,1423,1
0x0000000000000000000000000000000000001885,4986,4772,40847.96520143791,0.0036061868222459687,2218,3191,0
0x0000000000000000000000000000000000001886,2936,849,53788.58373295111,0.01438873373535201,2981,2648,0
0x0000000000000000000000000000000000001887,3169,1591,37708.52157027044,0.02515464971933184,214,1456,0
0x0000000000000000000000000000000000001888,1149,851,46947.741713208874,0.0033763995072158288,1632,173,1
0x0000000000000000000000000000000000001889,2624,2484,60737.094314898044,0.004786029954853889,3108,1286,1
0x000000000000000000000000000000000000188a,1700,627,37774.090159960615,0.0011632571544183071,627,1203,0
0x000000000000000000000000000000000000188b,1751,892,44519.54954521949,0.02140314499558221,913,601,1
0x000000000000000000000000000000000000188c,2616,1243,44586.6768402562,0.022476206322377297,2543,728,1
0x000000000000000000000000000000000000188d,4447,1483,58583.74512122764,0.021414114050553563,219,1545,0
0x000000000000000000000000000000000000188e,1497,686,32209.09141262215,0.03680368545315483,1646,76,0
0x000000000000000000000000000000000000188f,988,67,33819.84927627779,0.025230720589525198,3200,781,1
0x0000000000000000000000000000000000001890,843,577,30567.889107974785,0.007923950660188379,1834,323,0
0x0000000000000000000000000000000000001891,655,144,46666.74779955956,0.013579759255479362,1726,309,0
0x0000000000000000000000000000000000001892,2712,892,46752.148653262324,0.0032216870745192115,847,1136,0
0x0000000000000000000000000000000000001893,3250,1660,21765.035667851986,0.007550721403946696,446,1858,1
0x0000000000000000000000000000000000001894,3561,1753,39183.14320600321,0.060658634830817376,1813,733,0
0x0000000000000000000000000000000000001895,1354,394,54844.05973805957,0.006412605330367061,2848,1279,0
0x0000000000000000000000000000000000001896,2067,807,48394.43217156346,0.0026187448268792657,2422,1939,0
0x0000000000000000000000000000000000001897,2435,341,36848.40642802351,0.02110472540485697,662,997,0
0x0000000000000000000000000000000000001898,1797,1130,50964.578329683754,0.004179258013695647,1207,608,0
0x0000000000000000000000000000000000001899,2642,2347,61431.13657589411,0.004868975017087108,1587,235,0
0x000000000000000000000000000000000000189a,211,29,45561.245492364396,0.022752072776702947,2844,197,1
0x000000000000000000000000000000000000189b,4915,2366,50521.1459503366,0.009468161214980253,1686,3064,0
0x000000000000000000000000000000000000189c,635,207,53333.893410061035,0.01257898815514908,1000,610,0
0x000000000000000000000000000000000000189d,1480,1170,39788.152310541744,0.0009910100983033907,3198,1405,0
